class,attribute,visibility,name,getter,index,internal,nullness,n
java.util.Optional,method,public,ifPresent(Ljava/util/function/Consumer;)V,false,0,false,UNKNOWN,883
java.beans.XMLDecoder,method,public,<init>(Ljava/io/InputStream;)V,false,0,false,NON_NULL,11
java.text.BreakIterator,method,public,getSentenceInstance(Ljava/util/Locale;)Ljava/text/BreakIterator;,false,0,false,NON_NULL,3
java.sql.DatabaseMetaData,method,public,getColumns(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/sql/ResultSet;,false,3,false,NON_NULL,4
java.util.Arrays,method,public,fill([Ljava/lang/Object;IILjava/lang/Object;)V,false,0,false,NON_NULL,15
java.beans.PropertyDescriptor,method,public,setPropertyEditorClass(Ljava/lang/Class;)V,false,0,false,UNKNOWN,2
java.util.Vector,method,public,add(Ljava/lang/Object;)Z,false,0,false,UNKNOWN,16
javax.swing.tree.TreeModel,method,public,getIndexOfChild(Ljava/lang/Object;Ljava/lang/Object;)I,false,0,false,UNKNOWN,11
java.lang.ClassFormatError,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,6
javax.swing.JTable,method,public,setDefaultRenderer(Ljava/lang/Class;Ljavax/swing/table/TableCellRenderer;)V,false,1,false,UNKNOWN,66
java.lang.StringBuilder,method,public,setLength(I)V,false,0,false,NON_NULL,176
java.lang.ClassLoader,method,public,getSystemResources(Ljava/lang/String;)Ljava/util/Enumeration;,false,0,false,UNKNOWN,4
java.util.Timer,method,public,schedule(Ljava/util/TimerTask;J)V,false,1,false,NON_NULL,43
java.lang.String,method,public,valueOf(F)Ljava/lang/String;,false,0,false,NON_NULL,45
java.lang.ProcessBuilder,method,public,redirectOutput(Ljava/io/File;)Ljava/lang/ProcessBuilder;,false,0,false,NON_NULL,5
java.sql.ResultSet,method,public,updateClob(Ljava/lang/String;Ljava/sql/Clob;)V,false,1,false,UNKNOWN,19
javax.lang.model.util.Types,method,public,asMemberOf(Ljavax/lang/model/type/DeclaredType;Ljavax/lang/model/element/Element;)Ljavax/lang/model/type/TypeMirror;,false,1,false,NON_NULL,2
javax.swing.table.TableCellRenderer,method,public,getTableCellRendererComponent(Ljavax/swing/JTable;Ljava/lang/Object;ZZII)Ljava/awt/Component;,false,1,false,NON_NULL,11
java.lang.String,method,public,<init>([CII)V,false,0,false,NON_NULL,78
java.lang.Integer,method,public,valueOf(Ljava/lang/String;I)Ljava/lang/Integer;,false,0,false,UNKNOWN,9
java.awt.image.BufferedImage,method,public,<init>(Ljava/awt/image/ColorModel;Ljava/awt/image/WritableRaster;ZLjava/util/Hashtable;)V,false,1,false,UNKNOWN,1
java.util.concurrent.Future,method,public,get(JLjava/util/concurrent/TimeUnit;)Ljava/lang/Object;,false,1,false,NON_NULL,27
sun.misc.Unsafe,method,public,getByte(Ljava/lang/Object;J)B,false,0,false,UNKNOWN,1
java.util.concurrent.Executors,method,public,newFixedThreadPool(ILjava/util/concurrent/ThreadFactory;)Ljava/util/concurrent/ExecutorService;,false,1,false,NON_NULL,6
java.lang.ref.SoftReference,method,public,<init>(Ljava/lang/Object;Ljava/lang/ref/ReferenceQueue;)V,false,0,false,UNKNOWN,31
java.lang.String,method,public,compareToIgnoreCase(Ljava/lang/String;)I,false,0,false,UNKNOWN,31
java.nio.file.SecureDirectoryStream,method,public,getFileAttributeView(Ljava/lang/Object;Ljava/lang/Class;[Ljava/nio/file/LinkOption;)Ljava/nio/file/attribute/FileAttributeView;,false,1,false,NON_NULL,12
java.sql.ResultSet,method,public,updateClob(Ljava/lang/String;Ljava/io/Reader;J)V,false,1,false,UNKNOWN,19
java.util.concurrent.CopyOnWriteArrayList,method,public,<init>([Ljava/lang/Object;)V,false,0,false,UNKNOWN,3
java.lang.String,method,public,regionMatches(ZILjava/lang/String;II)Z,false,4,false,NON_NULL,24
java.nio.channels.FileChannel,method,public,lock(JJZ)Ljava/nio/channels/FileLock;,false,1,false,NON_NULL,5
java.awt.image.ConvolveOp,method,public,<init>(Ljava/awt/image/Kernel;ILjava/awt/RenderingHints;)V,false,2,false,NULL,3
java.sql.DatabaseMetaData,method,public,getPrimaryKeys(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/sql/ResultSet;,false,0,false,UNKNOWN,4
java.nio.ShortBuffer,method,public,get(I)S,false,0,false,NON_NULL,1
javax.imageio.ImageIO,method,public,getImageWritersByFormatName(Ljava/lang/String;)Ljava/util/Iterator;,false,0,false,UNKNOWN,7
java.lang.Character,method,public,toString(C)Ljava/lang/String;,false,0,false,NON_NULL,21
javax.imageio.ImageIO,method,public,createImageInputStream(Ljava/lang/Object;)Ljavax/imageio/stream/ImageInputStream;,false,0,false,NON_NULL,1
javax.xml.stream.XMLStreamWriter,method,public,writeNamespace(Ljava/lang/String;Ljava/lang/String;)V,false,1,false,UNKNOWN,4
javax.swing.KeyStroke,method,public,getKeyStroke(Ljava/lang/String;)Ljavax/swing/KeyStroke;,false,0,false,UNKNOWN,22
org.ietf.jgss.GSSContext,method,public,requestMutualAuth(Z)V,false,0,false,NON_NULL,3
javax.swing.DefaultListCellRenderer,method,public,getListCellRendererComponent(Ljavax/swing/JList;Ljava/lang/Object;IZZ)Ljava/awt/Component;,false,0,false,UNKNOWN,33
java.lang.Exception,method,protected,<init>(Ljava/lang/String;Ljava/lang/Throwable;ZZ)V,false,1,false,UNKNOWN,21
javax.swing.JComboBox,method,public,setRenderer(Ljavax/swing/ListCellRenderer;)V,false,0,false,NON_NULL,33
java.io.File,method,public,<init>(Ljava/lang/String;Ljava/lang/String;)V,false,0,false,UNKNOWN,110
java.util.concurrent.ArrayBlockingQueue,method,public,<init>(IZLjava/util/Collection;)V,false,2,false,UNKNOWN,1
java.lang.AssertionError,method,public,<init>(Ljava/lang/String;Ljava/lang/Throwable;)V,false,1,false,UNKNOWN,2
java.util.Deque,method,public,offerLast(Ljava/lang/Object;)Z,false,0,false,UNKNOWN,30
java.util.stream.IntStream,method,public,mapToDouble(Ljava/util/function/IntToDoubleFunction;)Ljava/util/stream/DoubleStream;,false,0,false,UNKNOWN,1
javax.swing.Box$Filler,method,public,<init>(Ljava/awt/Dimension;Ljava/awt/Dimension;Ljava/awt/Dimension;)V,false,1,false,UNKNOWN,11
java.util.Map,method,public,replace(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,false,1,false,NULL,2
java.nio.channels.FileChannel,method,public,write(Ljava/nio/ByteBuffer;J)I,false,0,false,UNKNOWN,6
java.util.Collections,method,public,newSetFromMap(Ljava/util/Map;)Ljava/util/Set;,false,0,false,UNKNOWN,30
java.util.zip.GZIPOutputStream,method,public,<init>(Ljava/io/OutputStream;)V,false,0,false,UNKNOWN,7
java.io.Writer,method,public,write([C)V,false,0,false,NON_NULL,5
java.nio.channels.DatagramChannel,method,public,send(Ljava/nio/ByteBuffer;Ljava/net/SocketAddress;)I,false,1,false,UNKNOWN,3
java.awt.geom.AffineTransform,method,public,<init>(DDDDDD)V,false,2,false,NON_NULL,3
java.lang.invoke.MethodHandles$Lookup,method,public,findSpecial(Ljava/lang/Class;Ljava/lang/String;Ljava/lang/invoke/MethodType;Ljava/lang/Class;)Ljava/lang/invoke/MethodHandle;,false,0,false,NON_NULL,11
java.util.Properties,method,public,getProperty(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,1,false,UNKNOWN,16
java.sql.Statement,method,public,executeUpdate(Ljava/lang/String;I)I,false,1,false,NON_NULL,31
java.sql.PreparedStatement,method,public,setAsciiStream(ILjava/io/InputStream;I)V,false,2,false,NON_NULL,31
java.util.EnumSet,method,public,complementOf(Ljava/util/EnumSet;)Ljava/util/EnumSet;,false,0,false,UNKNOWN,5
java.util.logging.LogRecord,method,public,setSourceClassName(Ljava/lang/String;)V,false,0,false,UNKNOWN,5
java.lang.Object,method,public,equals(Ljava/lang/Object;)Z,false,0,false,NULL,1
java.rmi.registry.Registry,method,public,lookup(Ljava/lang/String;)Ljava/rmi/Remote;,false,0,false,NON_NULL,2
javax.swing.table.TableColumn,method,public,setMaxWidth(I)V,false,0,false,NON_NULL,11
java.lang.IllegalStateException,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,1367
java.io.OutputStream,method,public,write([B)V,false,0,false,NON_NULL,82
javax.xml.stream.XMLInputFactory,method,public,setProperty(Ljava/lang/String;Ljava/lang/Object;)V,false,1,false,UNKNOWN,12
java.nio.charset.Charset,method,public,forName(Ljava/lang/String;)Ljava/nio/charset/Charset;,false,0,false,NON_NULL,372
java.io.FileReader,method,public,<init>(Ljava/io/File;)V,false,0,false,NON_NULL,27
java.awt.image.BufferedImage,method,public,getWidth(Ljava/awt/image/ImageObserver;)I,false,0,false,NULL,2
javax.swing.JComboBox,method,public,removeItemListener(Ljava/awt/event/ItemListener;)V,false,0,false,UNKNOWN,55
java.time.ZonedDateTime,method,public,parse(Ljava/lang/CharSequence;Ljava/time/format/DateTimeFormatter;)Ljava/time/ZonedDateTime;,false,1,false,UNKNOWN,43
java.math.BigDecimal,method,public,add(Ljava/math/BigDecimal;)Ljava/math/BigDecimal;,false,0,false,UNKNOWN,67
java.lang.Runtime,method,public,halt(I)V,false,0,false,NON_NULL,8
java.sql.CallableStatement,method,public,getObject(Ljava/lang/String;Ljava/util/Map;)Ljava/lang/Object;,false,0,false,UNKNOWN,9
java.nio.channels.DatagramChannel,method,public,connect(Ljava/net/SocketAddress;)Ljava/nio/channels/DatagramChannel;,false,0,false,UNKNOWN,1
java.sql.ResultSet,method,public,getString(I)Ljava/lang/String;,false,0,false,NON_NULL,132
java.util.stream.Collectors,method,public,groupingBy(Ljava/util/function/Function;Ljava/util/stream/Collector;)Ljava/util/stream/Collector;,false,0,false,UNKNOWN,33
java.awt.image.DataBufferByte,method,public,<init>([BI)V,false,0,false,NON_NULL,1
java.util.Arrays,method,public,equals([C[C)Z,false,0,false,NON_NULL,1
java.net.URLConnection,method,protected,<init>(Ljava/net/URL;)V,false,0,false,UNKNOWN,9
java.util.ServiceLoader,method,public,load(Ljava/lang/Class;Ljava/lang/ClassLoader;)Ljava/util/ServiceLoader;,false,0,false,NON_NULL,47
java.nio.file.Files,method,public,createFile(Ljava/nio/file/Path;[Ljava/nio/file/attribute/FileAttribute;)Ljava/nio/file/Path;,false,0,false,UNKNOWN,12
java.awt.Graphics,method,public,drawImage(Ljava/awt/Image;IILjava/awt/image/ImageObserver;)Z,false,2,false,NON_NULL,83
java.util.regex.Pattern,method,public,matches(Ljava/lang/String;Ljava/lang/CharSequence;)Z,false,0,false,NON_NULL,12
java.lang.ClassLoader,method,protected,resolveClass(Ljava/lang/Class;)V,false,0,false,UNKNOWN,3
java.beans.FeatureDescriptor,method,public,setValue(Ljava/lang/String;Ljava/lang/Object;)V,false,1,false,NON_NULL,44
java.nio.ByteBuffer,method,public,put([BII)Ljava/nio/ByteBuffer;,false,2,false,NON_NULL,148
java.util.Arrays,method,public,equals([J[J)Z,false,1,false,NON_NULL,1
javax.management.remote.JMXConnectorFactory,method,public,connect(Ljavax/management/remote/JMXServiceURL;Ljava/util/Map;)Ljavax/management/remote/JMXConnector;,false,0,false,NON_NULL,5
javax.lang.model.util.Elements,method,public,getAllMembers(Ljavax/lang/model/element/TypeElement;)Ljava/util/List;,false,0,false,NON_NULL,2
java.io.PrintWriter,method,public,<init>(Ljava/io/Writer;)V,false,0,false,NON_NULL,222
java.lang.StringBuffer,method,public,append([CII)Ljava/lang/StringBuffer;,false,2,false,NON_NULL,10
java.util.concurrent.TimeUnit,method,public,toMicros(J)J,false,0,false,NON_NULL,75
java.lang.NullPointerException,method,public,<init>(Ljava/lang/String;)V,false,0,false,UNKNOWN,518
java.util.concurrent.CompletableFuture,method,public,thenCombineAsync(Ljava/util/concurrent/CompletionStage;Ljava/util/function/BiFunction;)Ljava/util/concurrent/CompletableFuture;,false,1,false,UNKNOWN,10
java.time.ZonedDateTime,method,public,parse(Ljava/lang/CharSequence;Ljava/time/format/DateTimeFormatter;)Ljava/time/ZonedDateTime;,false,0,false,UNKNOWN,43
java.time.Instant,method,public,atZone(Ljava/time/ZoneId;)Ljava/time/ZonedDateTime;,false,0,false,UNKNOWN,5
java.util.EnumSet,method,public,of(Ljava/lang/Enum;Ljava/lang/Enum;Ljava/lang/Enum;Ljava/lang/Enum;Ljava/lang/Enum;)Ljava/util/EnumSet;,false,0,false,UNKNOWN,3
java.util.zip.DeflaterOutputStream,method,public,write(I)V,false,0,false,NON_NULL,4
java.sql.Connection,method,public,setNetworkTimeout(Ljava/util/concurrent/Executor;I)V,false,1,false,NON_NULL,22
java.util.concurrent.atomic.AtomicLong,method,public,compareAndSet(JJ)Z,false,1,false,NON_NULL,48
sun.misc.Unsafe,method,public,getObject(Ljava/lang/Object;J)Ljava/lang/Object;,false,1,false,NON_NULL,2
javax.swing.Box$Filler,method,public,<init>(Ljava/awt/Dimension;Ljava/awt/Dimension;Ljava/awt/Dimension;)V,false,0,false,UNKNOWN,11
java.lang.String,method,public,replaceAll(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,1,false,NON_NULL,743
javax.swing.JTabbedPane,method,public,setMnemonicAt(II)V,false,1,false,NON_NULL,11
java.io.PrintWriter,method,public,<init>(Ljava/io/File;Ljava/lang/String;)V,false,1,false,NON_NULL,2
java.nio.channels.FileChannel,method,public,transferFrom(Ljava/nio/channels/ReadableByteChannel;JJ)J,false,0,false,NON_NULL,5
java.sql.DriverManager,method,public,getConnection(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/sql/Connection;,false,1,false,UNKNOWN,24
java.lang.ThreadGroup,method,public,setDaemon(Z)V,false,0,false,NON_NULL,9
javax.swing.border.EmptyBorder,method,public,<init>(IIII)V,false,3,false,NON_NULL,8
java.io.BufferedInputStream,method,public,<init>(Ljava/io/InputStream;)V,false,0,false,NON_NULL,71
javax.swing.JSlider,method,public,setMinimum(I)V,false,0,false,NON_NULL,77
java.io.ObjectInputStream,method,protected,resolveClass(Ljava/io/ObjectStreamClass;)Ljava/lang/Class;,false,0,false,NON_NULL,7
java.util.stream.Stream,method,public,flatMapToLong(Ljava/util/function/Function;)Ljava/util/stream/LongStream;,false,0,false,UNKNOWN,13
java.time.Instant,method,public,plus(Ljava/time/temporal/TemporalAmount;)Ljava/time/Instant;,false,0,false,UNKNOWN,3
java.io.PipedOutputStream,method,public,<init>(Ljava/io/PipedInputStream;)V,false,0,false,UNKNOWN,3
javax.annotation.processing.Filer,method,public,createResource(Ljavax/tools/JavaFileManager$Location;Ljava/lang/CharSequence;Ljava/lang/CharSequence;[Ljavax/lang/model/element/Element;)Ljavax/tools/FileObject;,false,3,false,NON_NULL,9
java.util.EnumSet,method,public,copyOf(Ljava/util/EnumSet;)Ljava/util/EnumSet;,false,0,false,UNKNOWN,27
java.util.Properties,method,public,getProperty(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,false,0,false,UNKNOWN,6
java.awt.Graphics2D,method,public,setRenderingHint(Ljava/awt/RenderingHints$Key;Ljava/lang/Object;)V,false,0,false,UNKNOWN,111
javax.swing.tree.DefaultTreeCellRenderer,method,public,getTreeCellRendererComponent(Ljavax/swing/JTree;Ljava/lang/Object;ZZZIZ)Ljava/awt/Component;,false,3,false,NON_NULL,88
java.security.spec.X509EncodedKeySpec,method,public,<init>([B)V,false,0,false,UNKNOWN,2
javax.swing.JTabbedPane,method,public,setDisabledIconAt(ILjavax/swing/Icon;)V,false,0,false,NON_NULL,11
java.security.DigestOutputStream,method,public,<init>(Ljava/io/OutputStream;Ljava/security/MessageDigest;)V,false,0,false,NON_NULL,2
java.util.Set,method,public,contains(Ljava/lang/Object;)Z,false,0,false,NON_NULL,124
java.sql.ResultSet,method,public,updateCharacterStream(Ljava/lang/String;Ljava/io/Reader;I)V,false,0,false,UNKNOWN,19
java.io.PrintWriter,method,public,<init>(Ljava/io/File;)V,false,0,false,UNKNOWN,10
java.util.Spliterator$OfInt,method,public,tryAdvance(Ljava/util/function/IntConsumer;)Z,false,0,false,NON_NULL,12
java.util.concurrent.ScheduledThreadPoolExecutor,method,public,<init>(ILjava/util/concurrent/ThreadFactory;Ljava/util/concurrent/RejectedExecutionHandler;)V,false,1,false,UNKNOWN,24
java.sql.CallableStatement,method,public,getNCharacterStream(Ljava/lang/String;)Ljava/io/Reader;,false,0,false,UNKNOWN,9
java.time.ZonedDateTime,method,public,getLong(Ljava/time/temporal/TemporalField;)J,false,0,false,UNKNOWN,1
java.sql.PreparedStatement,method,public,setNCharacterStream(ILjava/io/Reader;)V,false,1,false,NON_NULL,2
java.io.ByteArrayInputStream,method,public,read([BII)I,false,0,false,UNKNOWN,5
java.lang.UnsupportedOperationException,method,public,<init>(Ljava/lang/String;Ljava/lang/Throwable;)V,false,0,false,UNKNOWN,6
java.util.concurrent.ConcurrentHashMap,method,public,get(Ljava/lang/Object;)Ljava/lang/Object;,false,0,false,UNKNOWN,100
java.util.Comparator,method,public,compare(Ljava/lang/Object;Ljava/lang/Object;)I,false,1,false,NULL,15
java.awt.image.BufferedImage,method,public,getSubimage(IIII)Ljava/awt/image/BufferedImage;,false,2,false,NON_NULL,4
java.lang.Class,method,public,getDeclaredMethod(Ljava/lang/String;[Ljava/lang/Class;)Ljava/lang/reflect/Method;,false,1,false,UNKNOWN,16
javax.xml.transform.stream.StreamSource,method,public,<init>(Ljava/io/InputStream;)V,false,0,false,UNKNOWN,88
java.util.concurrent.CompletableFuture,method,public,thenCompose(Ljava/util/function/Function;)Ljava/util/concurrent/CompletableFuture;,false,0,false,UNKNOWN,10
java.io.DataInputStream,method,public,<init>(Ljava/io/InputStream;)V,false,0,false,NON_NULL,19
javax.net.ssl.KeyManagerFactory,method,public,init(Ljava/security/KeyStore;[C)V,false,1,false,NULL,1
java.text.NumberFormat,method,public,setRoundingMode(Ljava/math/RoundingMode;)V,false,0,false,UNKNOWN,5
java.security.KeyStore$PasswordProtection,method,public,<init>([C)V,false,0,false,UNKNOWN,9
org.w3c.dom.Element,method,public,getAttribute(Ljava/lang/String;)Ljava/lang/String;,false,0,false,NON_NULL,45
java.sql.ResultSet,method,public,getBlob(Ljava/lang/String;)Ljava/sql/Blob;,false,0,false,UNKNOWN,19
java.util.concurrent.BlockingQueue,method,public,drainTo(Ljava/util/Collection;I)I,false,0,false,NON_NULL,24
java.util.concurrent.ThreadPoolExecutor,method,public,<init>(IIJLjava/util/concurrent/TimeUnit;Ljava/util/concurrent/BlockingQueue;Ljava/util/concurrent/RejectedExecutionHandler;)V,false,4,false,NON_NULL,1
javax.xml.stream.XMLStreamWriter,method,public,setPrefix(Ljava/lang/String;Ljava/lang/String;)V,false,1,false,UNKNOWN,2
java.util.concurrent.FutureTask,method,public,get(JLjava/util/concurrent/TimeUnit;)Ljava/lang/Object;,false,0,false,NON_NULL,8
java.text.MessageFormat,method,public,format(Ljava/lang/String;[Ljava/lang/Object;)Ljava/lang/String;,false,1,false,NON_NULL,119
java.sql.ResultSet,method,public,getDate(ILjava/util/Calendar;)Ljava/sql/Date;,false,0,false,NON_NULL,30
java.net.URL,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,2,false,NON_NULL,2
java.util.Arrays,method,public,copyOf([Ljava/lang/Object;I)[Ljava/lang/Object;,false,0,false,UNKNOWN,57
javax.swing.event.SwingPropertyChangeSupport,method,public,<init>(Ljava/lang/Object;)V,false,0,false,NON_NULL,17
javax.swing.JDialog,method,public,<init>(Ljava/awt/Window;Ljava/lang/String;Ljava/awt/Dialog$ModalityType;Ljava/awt/GraphicsConfiguration;)V,false,1,false,UNKNOWN,22
java.util.stream.BaseStream,method,public,onClose(Ljava/lang/Runnable;)Ljava/util/stream/BaseStream;,false,0,false,UNKNOWN,145
org.w3c.dom.Element,method,public,getAttribute(Ljava/lang/String;)Ljava/lang/String;,false,0,false,UNKNOWN,3
java.util.TreeMap,method,public,put(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,false,0,false,UNKNOWN,72
java.util.Locale,method,public,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,false,1,false,UNKNOWN,8
java.lang.Long,method,public,rotateLeft(JI)J,false,0,false,NON_NULL,138
java.io.File,method,public,createTempFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,false,0,false,NON_NULL,33
